gm_dataset_name,gm_well_category,gm_data_source,gm_well_id,gm_chemical_vvl,gm_chemical_name,gm_result_modifier,gm_result,gm_result_units,gm_samp_collection_date,gm_reporting_limit,gm_latitude,gm_longitude,reference_date,days_since_first_measurement,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N01W06J001M,PB,Lead,NA,0,UG/L,9/17/2013,0.04,39.9621,-122.018,11/17/1945,24776,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N03W08M001M,PB,Lead,NA,0.056,UG/L,9/24/2013,0.04,40.2065,-122.233,11/17/1945,24783,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,27N03W08M001M,PB,Lead,NA,0.07,UG/L,9/24/2013,0.04,40.2065,-122.233,11/17/1945,24783,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N03W32A002M,PB,Lead,NA,0.068,UG/L,9/24/2013,0.04,40.0683,-122.218,11/17/1945,24783,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N03W32A002M,PB,Lead,NA,0.091,UG/L,9/24/2013,0.04,40.0683,-122.218,11/17/1945,24783,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,2/6/2014,0.04,40.0932,-122.077,11/17/1945,24918,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,2/6/2014,0.04,40.0932,-122.077,11/17/1945,24918,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,6/5/2014,0.04,40.0932,-122.077,11/17/1945,25037,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,6/5/2014,0.04,40.0932,-122.077,11/17/1945,25037,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N01W04M001M,PB,Lead,NA,0,UG/L,6/19/2014,0.04,39.9624,-121.995,11/17/1945,25051,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N01W04M001M,PB,Lead,NA,0,UG/L,6/19/2014,0.04,39.9624,-121.995,11/17/1945,25051,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W14R001M,PB,Lead,NA,0,UG/L,7/16/2014,0.04,40.1021,-122.054,11/17/1945,25078,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W14R001M,PB,Lead,NA,0,UG/L,7/16/2014,0.04,40.1021,-122.054,11/17/1945,25078,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,5/7/2015,0.04,40.0932,-122.077,11/17/1945,25373,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,26N02W22G001M,PB,Lead,NA,0,UG/L,5/7/2015,0.04,40.0932,-122.077,11/17/1945,25373,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N01W04M001M,PB,Lead,NA,0,UG/L,5/28/2015,0.04,39.9624,-121.995,11/17/1945,25394,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N01W04M001M,PB,Lead,NA,0,UG/L,5/28/2015,0.04,39.9624,-121.995,11/17/1945,25394,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-218s,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3672,-122.305,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-217d,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3652,-122.338,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-219d,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3672,-122.305,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-216s,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3652,-122.338,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-214s,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3022,-122.278,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-215d,PB,Lead,NA,0,UG/L,6/3/2015,1,38.3022,-122.278,11/17/1945,25400,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-220s,PB,Lead,NA,0,UG/L,6/4/2015,1,38.4175,-122.353,11/17/1945,25401,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-221d,PB,Lead,NA,0,UG/L,6/4/2015,1,38.4175,-122.353,11/17/1945,25401,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-222s,PB,Lead,NA,0,UG/L,6/4/2015,1,38.5109,-122.456,11/17/1945,25401,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,NapaCounty-223d,PB,Lead,NA,0,UG/L,6/4/2015,1,38.5109,-122.456,11/17/1945,25401,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q003M,PB,Lead,NA,0,UG/L,12/9/2015,0.04,39.9027,-122.224,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q001M,PB,Lead,NA,0,UG/L,12/9/2015,0.04,39.9027,-122.224,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q001M,PB,Lead,NA,0.208,UG/L,12/9/2015,0.04,39.9027,-122.224,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q003M,PB,Lead,NA,0.187,UG/L,12/9/2015,0.04,39.9027,-122.224,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B001M,PB,Lead,NA,0,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B001M,PB,Lead,NA,0.334,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B002M,PB,Lead,NA,0.13,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B002M,PB,Lead,NA,0,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B003M,PB,Lead,NA,0,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,25N03W11B003M,PB,Lead,NA,0.438,UG/L,12/9/2015,0.04,40.0432,-122.164,11/17/1945,25589,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N02W29N003M,PB,Lead,NA,0,UG/L,12/10/2015,0.04,39.8989,-122.122,11/17/1945,25590,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N02W29N003M,PB,Lead,NA,0.042,UG/L,12/10/2015,0.04,39.8989,-122.122,11/17/1945,25590,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N02W29N004M,PB,Lead,NA,0,UG/L,12/10/2015,0.04,39.8989,-121.122,11/17/1945,25590,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N02W29N004M,PB,Lead,NA,0.118,UG/L,12/10/2015,0.04,39.8989,-121.122,11/17/1945,25590,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,30N04W22F004M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.4412,-122.302,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,30N04W22F004M,PB,Lead,NA,0.297,UG/L,12/16/2015,0.04,40.4412,-122.302,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R002M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R002M,PB,Lead,NA,3.39,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R003M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R005M,PB,Lead,NA,0.051,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R003M,PB,Lead,NA,0.052,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R006M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R004M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R004M,PB,Lead,NA,0.095,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R004M,PB,Lead,NA,0.097,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R006M,PB,Lead,NA,0.046,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,29N04W03R005M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,40.3928,-122.294,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q002M,PB,Lead,NA,0,UG/L,12/16/2015,0.04,39.9027,-122.224,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,24N03W29Q002M,PB,Lead,NA,0.049,UG/L,12/16/2015,0.04,39.9027,-122.224,11/17/1945,25596,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A006M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F002M,PB,Lead,NA,0.111,UG/L,1/11/2016,0.04,39.326,-121.883,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A005M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A006M,PB,Lead,NA,0.111,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F003M,PB,Lead,NA,0.146,UG/L,1/11/2016,0.04,39.326,-121.883,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F003M,PB,Lead,NA,0.208,UG/L,1/11/2016,0.04,39.326,-121.883,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A005M,PB,Lead,NA,0.115,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A005M,PB,Lead,NA,0.117,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F002M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.326,-121.883,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A003M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A004M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A003M,PB,Lead,NA,0.285,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A004M,PB,Lead,NA,0.14,UG/L,1/11/2016,0.04,39.3171,-121.8,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q001M,PB,Lead,NA,0.051,UG/L,1/11/2016,0.04,39.4943,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q002M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.4964,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q002M,PB,Lead,NA,0.365,UG/L,1/11/2016,0.04,39.4964,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q002M,PB,Lead,NA,0.374,UG/L,1/11/2016,0.04,39.4964,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q003M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.4964,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q003M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.4964,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N02E13Q001M,PB,Lead,NA,0,UG/L,1/11/2016,0.04,39.4943,-121.693,11/17/1945,25622,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F001M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.3254,-121.882,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E17F001M,PB,Lead,NA,0.146,UG/L,1/12/2016,0.04,39.3254,-121.882,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E003M,PB,Lead,NA,0.182,UG/L,1/12/2016,0.04,39.6467,-121.726,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A002M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A002M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A003M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A003M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E003M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6467,-121.726,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A001M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N01W11A001M,PB,Lead,NA,0.752,UG/L,1/12/2016,0.04,39.6943,-121.941,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E006M,PB,Lead,NA,1.3,UG/L,1/12/2016,0.04,39.6467,-121.726,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E006M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.6467,-121.726,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M002M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M002M,PB,Lead,NA,0.057,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M003M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M003M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M005M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M005M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M004M,PB,Lead,NA,0,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,23N01W28M004M,PB,Lead,NA,0.175,UG/L,1/12/2016,0.04,39.8186,-121.991,11/17/1945,25623,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P004M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P004M,PB,Lead,NA,0.108,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P003M,PB,Lead,NA,0.374,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P003M,PB,Lead,NA,0.236,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P002M,PB,Lead,NA,0.053,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P002M,PB,Lead,NA,0.085,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P001M,PB,Lead,NA,0.516,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,14N01E35P001M,PB,Lead,NA,0.069,UG/L,1/21/2016,0.04,39.0125,-121.829,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A001M,PB,Lead,NA,0.153,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A001M,PB,Lead,NA,0.05,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A002M,PB,Lead,NA,0.075,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A002M,PB,Lead,NA,0.112,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A002M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W09H003M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3416,-122.084,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A001M,PB,Lead,NA,0.105,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A001M,PB,Lead,NA,0.232,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A004M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A004M,PB,Lead,NA,0.074,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A003M,PB,Lead,NA,0.27,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A003M,PB,Lead,NA,0.293,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A003M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A003M,PB,Lead,NA,0.567,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W10A003M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3437,-121.952,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01W27A002M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3008,-121.932,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W09H004M,PB,Lead,NA,0,UG/L,1/21/2016,0.04,39.3416,-122.084,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W09H004M,PB,Lead,NA,0.312,UG/L,1/21/2016,0.04,39.3416,-122.084,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N02W09H003M,PB,Lead,NA,0.07,UG/L,1/21/2016,0.04,39.3416,-122.084,11/17/1945,25632,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A002M,PB,Lead,NA,0,UG/L,1/25/2016,0.04,39.3171,-121.8,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,17N01E24A002M,PB,Lead,NA,0,UG/L,1/25/2016,0.04,39.3171,-121.8,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E004M,PB,Lead,NA,0.111,UG/L,1/25/2016,0.04,39.6467,-121.726,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E005M,PB,Lead,NA,0,UG/L,1/25/2016,0.04,39.6467,-121.726,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E004M,PB,Lead,NA,0,UG/L,1/25/2016,0.04,39.6467,-121.726,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,21N02E26E005M,PB,Lead,NA,0.251,UG/L,1/25/2016,0.04,39.6467,-121.726,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q001M,PB,Lead,NA,0.54,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q002M,PB,Lead,NA,0.497,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q001M,PB,Lead,NA,4.3,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q003M,PB,Lead,NA,0.096,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q003M,PB,Lead,NA,0.11,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,15N03W20Q002M,PB,Lead,NA,0.671,UG/L,1/25/2016,0.04,39.1329,-122.216,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H004M,PB,Lead,NA,0.189,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H004M,PB,Lead,NA,0.215,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H004M,PB,Lead,NA,0.092,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H004M,PB,Lead,NA,0.094,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H006M,PB,Lead,NA,0.045,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H006M,PB,Lead,NA,0.392,UG/L,1/25/2016,0.04,39.2414,-122.153,11/17/1945,25636,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D005M,PB,Lead,NA,0,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D005M,PB,Lead,NA,0.132,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D007M,PB,Lead,NA,0.054,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D004M,PB,Lead,NA,0,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D004M,PB,Lead,NA,0.091,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D006M,PB,Lead,NA,0.063,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D006M,PB,Lead,NA,0.214,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,19N01W22D007M,PB,Lead,NA,0,UG/L,2/23/2016,0.04,39.4946,-121.965,11/17/1945,25665,,,,,,,,,,
DWR,"WATER SUPPLY, OTHER",WDL,16N03W14H005M,PB,Lead,NA,1.32,UG/L,2/23/2016,0.04,39.2414,-122.153,11/17/1945,25665,,,,,,,,,,
